trial,gate_score,sec,err,arch,param,domain,width,depth,lr,ema,batch,emb,heads,patch,params,epochs,val_loss,stopped_by,GA,GB,GC,GD,GD_trace
275,1.6139594499974073,543.6,,dit,vp,angle,192,6,0.002402600109298331,0.999,128,256,2,1,4166210,174,0.7301453351974487,patience,9.594324125874096e-16,0.019522490991656927,0.2420939174996111,0.20010164982233536,0.04951718383467302
284,11.2652458636189,67.6,,dit,edm,angle,64,4,0.00019693594935933347,0.9999,128,128,2,1,321858,16,0.990578293800354,patience,1.2513544818186317e-16,0.563262293180945,1.0249820710025748,0.7901169984647904,0.6060961446827973
279,1.911061650664303,346.2,,dit,ve,angle,192,5,0.0015587432853788475,0.99,128,128,4,1,3475202,126,0.7292634844779968,patience,2.6639819274492975e-16,0.021157627022729164,0.28665924759964545,0.19936728623144834,0.025894256678024467
282,1.8892982040692308,323.8,,adm,ve,angle,64,3,0.00045520686123250615,0.999,256,256,4,,5056578,114,0.7292740345001221,patience,2.4225386235501687e-16,0.04834739112120623,0.2833947306103846,0.3468284183914378,0.07957958216988059
278,1.8880248825541344,600.3,,dit,edm,angle,256,7,0.00023800170568503355,0.99,128,128,2,1,8524290,163,0.8232969641685486,patience,2.0386298633536375e-16,0.023190818876568597,0.28320373238312013,0.20719480184104946,0.027834866475032714
283,1.8896815903427564,298.3,,adm,ve,angle,64,4,0.00037194509982891476,0.999,256,128,4,,5023810,109,0.7294033765792847,patience,2.5196482869948127e-16,0.04503046369110053,0.28345223855141344,0.34867418048388266,0.06705107844905239
287,2.0874479419354137,177.6,,conv,vp,angle,64,2,0.002495771289198703,0.999,128,256,,,170690,131,0.7326691150665283,patience,9.761981093647996e-16,0.0778227139475185,0.3008220323214378,0.4174895883870828,0.1521851758698859
285,1.9610990505925727,501.8,,conv,edm,angle,32,3,0.0003362463661075838,0.9995,128,128,,,61858,335,0.8231381177902222,patience,2.2105284172438419e-16,0.06336310322132466,0.2941648575888859,0.3707950058485238,0.06872105836629588
286,1.680942818225115,545.3,,dit,vp,angle,192,6,0.001987873990898262,0.999,128,256,2,1,4166210,179,0.7309229969978333,patience,8.856757793960486e-16,0.025938203992650344,0.2521414227337672,0.2240467589856933,0.03930344324969617
289,2.0706330430494777,368.0,,adm,edm,angle,64,3,0.00032131381096028074,0.99,128,128,4,,5023810,68,0.8211878538131714,patience,1.936465428766732e-16,0.04140595014314541,0.25638025648839213,0.4141266086098956,0.03477613796299568
291,1.7797081979469884,370.0,,adm,vp,angle,64,3,0.00035966269673405723,0.999,128,256,4,,5056578,73,0.7289876341819763,patience,1.010843807450537e-15,0.04353813507898119,0.26695622969204824,0.310690841990693,0.05844723212924634
290,1.9342211954640087,417.3,,adm,ve,angle,128,4,0.00037548396518986165,0.999,128,128,4,,20000898,74,0.7288495302200317,patience,2.374241882176335e-16,0.041259912418906586,0.2901331793196013,0.3150356154889088,0.05060301239863795
288,1.6895140316613382,476.5,,dit,vp,angle,192,6,0.0028335142401052296,0.999,128,256,2,1,4166210,171,0.7306327223777771,patience,9.477247690402749e-16,0.023914855436294458,0.2534271047492007,0.22282922848383177,0.04090634551462552
296,5.39452168004854,111.3,,mlp,edm,angle,128,7,0.00027507890615098855,0.999,256,128,,,280768,175,0.8697587251663208,patience,1.644213966964566e-16,0.1586600697063807,0.809178252007281,0.40416523087359646,0.15453043338676842
294,2.076588139784291,340.8,,unet,edm,angle,64,3,0.00017772356062832487,0.999,128,128,,,4192450,85,0.8212082386016846,patience,1.7382980711406895e-16,0.045849364934214654,0.3114882209676436,0.2959297870738463,0.03886238481825842
292,1.824681498084407,430.8,,adm,ve,angle,64,3,0.00028371910899891123,0.999,128,128,4,,5023810,85,0.7285951972007751,patience,2.4060598386002895e-16,0.044236873581582126,0.27370222471266104,0.33334153527864757,0.07165838083943019
293,1.7241117903133512,362.8,,dit,vp,angle,192,6,0.0011540968715668277,0.99,128,256,2,1,4166210,115,0.7293171882629395,patience,9.687780858003657e-16,0.016506003914408485,0.25861676854700266,0.18260129053813015,0.04335319593571952
297,1.8976931034356919,361.5,,dit,edm,angle,192,7,0.0003603113811636638,0.99,128,256,2,1,4832642,158,0.8212993741035461,patience,1.895760375163275e-16,0.01360204212617333,0.28465396551535377,0.1869303020413569,0.0267479378940348
298,1.6173728541907246,306.1,,adm,edm,angle,64,3,0.00034529470106467593,0.99,128,256,4,,5056578,58,0.8215897679328918,patience,2.1095540449833233e-16,0.042373826132172665,0.24260592812860868,0.31500414157711093,0.0538290991998492
295,2.146009315567753,466.9,,adm,edm,angle,64,3,0.00018628703371749756,0.9995,128,128,4,,5023810,94,0.8228321671485901,patience,1.9942264544761128e-16,0.04520746949517962,0.32190139733516293,0.31198365955099877,0.031938955131895284
299,2.2019394156749605,335.6,,conv,ve,angle,48,2,0.0003063256169829481,0.999,128,256,,,99602,267,0.7327699065208435,patience,2.874317895705455e-16,0.08370518818757011,0.3083570435349525,0.44038788313499216,0.09556440440947878
300,1.5859817986624953,400.8,,dit,ve,angle,192,5,0.0012469679769771288,0.999,128,256,2,1,3499778,145,0.729036271572113,patience,2.6087904550724923e-16,0.01698496293330387,0.23789726979937428,0.18438018684887975,0.03447384879973241
303,1.940056173825897,518.7,,adm,ve,angle,64,3,0.00042047090142189713,0.9995,128,256,2,,5056578,108,0.7294794917106628,patience,2.313254785120267e-16,0.046347228445684285,0.29100842607388455,0.3584034434936959,0.06943535818791086
305,1.7994325024026057,318.5,,adm,edm,angle,64,3,0.00030003513307837003,0.99,128,256,4,,5056578,58,0.8211959600448608,patience,2.1162795608752946e-16,0.03881005929485526,0.2699148753603908,0.2953223418499684,0.047678894427195403
301,2.1985177302152032,683.8,,adm,ve,pixel,64,3,0.00474766734668881,0.99,128,256,4,,5056578,211,0.7304654717445374,patience,2.1359897715695784e-16,0.048792232039742034,0.3297776595322805,0.31128096768626323,0.07909905106712921
306,2.3514436726323917,430.9,,dit,vp,angle,192,5,0.0008241733937321754,0.999,128,256,2,1,3499778,156,0.7296409010887146,patience,9.347700452157757e-16,0.018535416507220903,0.35271655089485876,0.1816973784042152,0.025028765277842622
304,2.07830245632889,760.7,,uvit,ve,angle,192,5,0.0006255299878928553,0.999,128,256,2,1,2466280,323,0.7324873805046082,patience,2.240545123899921e-16,0.03429937738259814,0.3117453684493335,0.2525518880894928,0.03522588358476536
309,3.3585224264330034,228.2,,adm,ve,angle,64,3,0.00024855174329969286,0.999,512,256,2,,5056578,139,0.7335928678512573,patience,2.569701476198678e-16,0.05928669883567128,0.5037783639649505,0.3551522222767383,0.12284393585085447
308,1.762828078773379,260.6,,adm,edm,angle,96,4,0.0003721029255917559,0.99,128,256,2,,11317346,44,0.821606457233429,patience,2.5957225126553093e-16,0.039417733835796165,0.26442421181600684,0.31212441645707756,0.039423880196361
313,2.365676487953891,109.4,,conv,vp,pixel,64,2,0.0006156264628315314,0.999,128,128,,,162498,127,0.7311080694198608,patience,8.791512150697256e-16,0.03746039400244694,0.35485147319308363,0.24973657470491195,0.045500267491739584
307,1.7989775978536102,429.8,,dit,ve,angle,192,5,0.00117264030504094,0.999,128,256,2,1,3499778,160,0.7285146713256836,patience,2.285352653674506e-16,0.014503370927654746,0.2698466396780415,0.1908200915807179,0.026417363914645834
314,15.564464935735547,95.9,,dit,edm,angle,192,7,0.0006661481059795894,0.999,128,256,2,1,4832642,16,0.9930969476699829,patience,7.40727175668106e-17,0.7782232467867773,1.6486039169136761,1.1429935007364302,1.2053478161882258
311,2.0119289490971735,322.3,,dit,ve,angle,192,6,0.0007040339930374643,0.999,256,256,2,1,4166210,198,0.7292066216468811,patience,2.4350338338887555e-16,0.012852624190729633,0.301789342364576,0.18561493585580394,0.019339002529722156
315,43.28501292276798,231.0,,dit,vp,angle,192,4,0.0035714413687905305,0.99,128,256,2,1,2833346,90,0.7356802225112915,patience,6.483563993494926e-16,0.4296072325235256,0.8098903368423054,8.657002584553597,2.229423813540513
312,1.8394701773520017,435.9,,dit,ve,angle,192,5,0.0013790956970163217,0.999,128,256,2,1,3499778,162,0.7293025255203247,patience,2.1808765294433516e-16,0.013942813461217174,0.27592052660280025,0.18447254767737525,0.03389905812029367
302,3.9907135008422245,1266.0,,dit,vp,angle,192,6,0.0024736324762301243,0.9999,128,256,2,1,4166210,441,0.7338462471961975,patience,1.0846840853215937e-15,0.030724417805336524,0.5986070251263337,0.23511312580392738,0.09746889839603497
317,2.0236167271514636,173.1,,conv,ve,angle,64,3,0.0028639478945465895,0.9995,128,128,,,236354,169,0.7306132912635803,patience,2.477883531939146e-16,0.06941173767489617,0.3035425090727195,0.40033655966701,0.15274479920656336
310,2.0909700649687415,655.9,,adm,edm,angle,16,3,0.00023963249285975844,0.999,128,128,2,,322834,144,0.8240128755569458,patience,2.2328172311038683e-16,0.05285050895054866,0.3136455097453112,0.3318170881344014,0.04540734793377334
316,1.6691459652721148,387.3,,unet,ve,angle,64,4,0.0017914167879715319,0.999,128,256,,,4225218,100,0.7282225489616394,patience,2.45578404484297e-16,0.04590551322387637,0.21823709703290817,0.333829193054423,0.06532770575527351
321,1.8821431118494945,226.7,,adm,ve,angle,32,3,0.0003510938256882117,0.99,128,128,2,,1267746,72,0.7294322848320007,patience,2.183785066457869e-16,0.048658476602230216,0.28232146677742415,0.33087125921756616,0.07443298712443268
320,1.6604954657953213,432.6,,adm,vp,angle,64,3,0.0005738794851319366,0.999,128,128,4,,5023810,85,0.728447675704956,patience,9.766466790354255e-16,0.039088100982387575,0.2460338805232241,0.3320990931590643,0.060610009698467186
324,2.0749346945261338,266.9,,conv,edm,angle,64,3,0.0002901535030567019,0.999,128,128,,,236354,162,0.8229642510414124,patience,3.077656441369566e-16,0.06175421061848274,0.31124020417892007,0.35931179503098143,0.06419715325309665
322,1.883353345054346,408.2,,dit,edm,angle,128,6,0.0005872136137499349,0.99,128,256,4,1,1868162,146,0.8220658898353577,patience,2.291524696038019e-16,0.016074778592363392,0.2825030017581519,0.1834971221526398,0.021883794633177012
323,1.6877963402649099,426.3,,dit,ve,angle,64,4,0.003236775149132034,0.999,128,256,8,1,330050,190,0.7282605171203613,patience,2.348760820793677e-16,0.01479096861615492,0.2531694510397365,0.1689420565433694,0.04112432958175127
319,2.465782604963834,750.7,,dit,ve,pixel,192,7,0.0014955699199471993,0.9995,128,128,2,1,4808066,225,0.7332817912101746,patience,2.4019208145529127e-16,0.024982918935666287,0.3698673907445751,0.21695093451770098,0.03309134944589419
326,2.0688909267195124,330.0,,dit,vp,angle,256,5,0.003574876599253274,0.999,128,256,2,2,6187016,116,0.7324677109718323,patience,9.559219938699928e-16,0.02551573510088545,0.3103336390079268,0.23586136196032817,0.031441029285903525
329,1.7071741486308742,130.3,,adm,edm,angle,64,3,0.00047530466741157687,0.99,512,128,4,,5023810,64,0.8211766481399536,patience,1.899327234533719e-16,0.03998270243828128,0.2560761222946311,0.31901743905672625,0.0440782754275606
318,2.641549181943124,959.3,,uvit,edm,pixel,256,5,0.0003373865108925486,0.99,128,256,2,1,4353320,413,0.8319992423057556,patience,2.114261980296355e-16,0.04572068579423627,0.3962323772914686,0.2641521349062497,0.03509189876191134
327,1.9853256353429398,416.0,,adm,edm,angle,64,3,0.00048708421683178694,0.99,128,256,4,,5056578,79,0.8215495944023132,patience,1.9057883783996806e-16,0.03851376251136074,0.24907582163280928,0.397065127068588,0.059336471658899555
325,1.833685030467123,551.9,,dit,ve,angle,192,6,0.0014238512557543006,0.9995,128,128,2,1,4141634,177,0.7290998101234436,patience,2.2852531131021587e-16,0.015751067498028792,0.27505275457006845,0.18173705433024764,0.021528129601846944
328,1.53758356115001,431.2,,dit,vp,angle,64,6,0.001279740473146155,0.999,128,256,8,1,479426,148,0.7280333042144775,patience,9.656400472819449e-16,0.012281359929197766,0.2306375341725015,0.17036067375668787,0.03754388304994106
331,1.991807016466736,198.4,,conv,edm,angle,64,3,0.0005436633925535193,0.999,128,256,,,244546,119,0.8230754733085632,patience,2.278769266098166e-16,0.05714513110475461,0.2987710524700104,0.3540553312586265,0.0689848821785158
334,2.2039927077181343,166.9,,conv,edm,angle,128,3,0.000256351853650748,0.99,128,256,,,939650,92,0.8225947618484497,patience,2.35116072689452e-16,0.059149178937000446,0.33059890615772014,0.3640044541986169,0.06882940785603062
330,1.6019482804278151,360.7,,dit,vp,angle,192,4,0.0016170704672446054,0.999,128,256,4,1,2833346,149,0.7289040088653564,patience,9.028954480029724e-16,0.016611360486563198,0.24029224206417227,0.18770588699355997,0.09207768709865334
333,1.9309997061682493,353.9,,dit,ve,angle,64,7,0.0020589843486835337,0.999,128,256,8,2,553352,104,0.7311846017837524,patience,2.235166341675637e-16,0.024736781285641385,0.2896499559252374,0.22053006809936498,0.037809244241342306
335,1.7206478414673063,331.5,,dit,vp,angle,64,6,0.0048701394104947535,0.999,128,256,8,1,479426,106,0.7284706234931946,patience,9.672137683048956e-16,0.027886867224512057,0.2580971762200959,0.24719658177057485,0.03751208387315232
337,2.248100885401749,210.9,,adm,edm,pixel,64,2,0.0002631328046027088,0.99,128,256,4,,5056578,52,0.821121871471405,patience,1.7797320839883275e-16,0.021404916948749353,0.33721513281026233,0.18339758308092213,0.02043379635972922
336,1.5906979210240548,491.4,,dit,vp,angle,64,6,0.0011973255691569617,0.999,128,256,8,1,479426,169,0.7285046577453613,patience,9.722151087734899e-16,0.01344314032694327,0.23860468815360822,0.17049004295039172,0.028883938673421622
338,1.6528511177481622,416.1,,adm,edm,angle,48,4,0.0003553323488868381,0.999,128,64,4,,2822450,82,0.8213392496109009,patience,2.711098409863588e-16,0.041354169587433764,0.24792766766222432,0.2962558982417015,0.041826589010358246
339,1.6878343675366267,345.2,,dit,vp,angle,64,4,0.0015274564050278964,0.999,128,256,4,1,330050,177,0.728730320930481,patience,9.40881965771726e-16,0.01699454742331885,0.253175155130494,0.17713463771796908,0.029770677774924734
341,1.7714667285789525,282.6,,adm,ve,pixel,16,7,0.0048140250535487795,0.99,256,256,4,,390162,127,0.7298675775527954,patience,2.22596935352642e-16,0.03395506118396918,0.26572000928684286,0.25636093724103043,0.06712092530289823
332,1.9022222053383007,816.1,,uvit,edm,angle,128,6,0.000292145467798657,0.9995,128,256,2,1,1541160,284,0.8215963244438171,patience,1.8609232098566645e-16,0.018189184466213648,0.2853333308007451,0.1779307062241054,0.02120651062238392
340,1.8571455719742858,421.8,,dit,ve,angle,192,5,0.000779224765459938,0.999,128,256,4,1,3499778,158,0.7289647459983826,patience,2.4720627743609887e-16,0.013556579059961882,0.27857183579614286,0.18096761716269633,0.02290099129647475
344,1.5592986493539818,232.5,,adm,edm,angle,48,5,0.00045889682679130613,0.999,128,64,4,,2822450,92,0.8207594156265259,patience,2.205996473576819e-16,0.03421941527613814,0.23389479740309727,0.26797348073829763,0.046771840655448385
346,1.3473548959060908,286.0,,dit,vp,angle,64,6,0.0022221338471266586,0.999,256,256,8,1,479426,177,0.7277283668518066,patience,9.14566704978065e-16,0.012309800501306256,0.20210323438591363,0.1629556912500768,0.027370753620351684
343,1.5717267623568343,459.6,,dit,vp,angle,64,6,0.0012302792523013436,0.999,128,256,8,1,479426,154,0.7281622886657715,patience,9.644198630775685e-16,0.012729416454880349,0.23575901435352514,0.17496397190271895,0.03070570903806322
342,1.5931386975649222,553.4,,dit,ve,angle,64,6,0.001087110214454806,0.9995,128,128,8,1,471234,193,0.7276156544685364,patience,2.316666930071321e-16,0.01272068920024938,0.23897080463473833,0.1742737453279845,0.026576002084540223
348,1.6588404362544753,283.1,,adm,edm,angle,48,6,0.0006255493810452776,0.999,128,64,4,,3350066,81,0.8204933404922485,patience,2.0377648115070363e-16,0.03424208134316431,0.2488260654381713,0.30478168509917647,0.03230451804919571
347,1.6235283399290155,443.5,,adm,edm,angle,48,4,0.00036175720836309434,0.999,128,64,4,,2822450,90,0.8211689591407776,patience,1.9731730624802318e-16,0.04091424548810485,0.24352925098935232,0.26503444058165593,0.03223262525564774
345,1.7806895231932895,555.1,,adm,ve,angle,48,6,0.000553921290951106,0.999,128,128,4,,3362354,86,0.7287476658821106,patience,2.483567590938662e-16,0.040977421355366195,0.26710342847899343,0.32500383857446263,0.061811136635467175
350,4.947153572305148,124.2,,mlp,vp,angle,384,5,0.0022951242320402975,0.999,256,256,,,1774528,242,0.7445358633995056,patience,1.1721710025011248e-15,0.11606658656844204,0.7420730358457722,0.409870932815388,0.09529847268964654
351,1.5548838775876763,284.7,,dit,vp,angle,64,6,0.0024924443325691514,0.999,256,256,8,1,479426,179,0.7274472713470459,patience,9.542417647217423e-16,0.013227179339895478,0.23323258163815144,0.1589194672075267,0.05711011873559369
349,1.7001602448323616,424.1,,dit,vp,angle,64,6,0.002428735016050182,0.999,128,64,8,1,467138,144,0.7282642126083374,patience,9.602434708460387e-16,0.013776416884414333,0.25502403672485424,0.1662817623647672,0.019843004161249546
354,1.6959408596952035,297.9,,dit,vp,angle,64,6,0.0017158841193937607,0.999,256,256,8,1,479426,180,0.7292565107345581,patience,9.575048534993939e-16,0.01809428438702243,0.2543911289542805,0.18537751953944,0.028662858384948173
356,2.2294721525720766,215.0,,dit,vp,angle,64,6,0.002410050040286207,0.999,512,256,8,1,479426,251,0.729680597782135,patience,9.983698448677695e-16,0.019412446297160768,0.3344208228858115,0.18432531801553592,0.03465036396535978
352,1.854455276107929,491.4,,dit,vp,angle,64,6,0.0012426062745261581,0.999,128,256,8,1,479426,166,0.7289513349533081,patience,9.444470811898384e-16,0.014765471859004675,0.2781682914161893,0.18164957940038776,0.025463095628897522
353,1.9111837477101765,533.8,,dit,vp,angle,64,6,0.0012262167870180484,0.9995,128,128,8,1,471234,187,0.7293729782104492,patience,1.011422178364099e-15,0.015109962978671287,0.28667756215652646,0.19437495991227485,0.02051139958655782
355,2.03289409483196,563.7,,dit,ve,angle,64,6,0.0009889675054462826,0.9995,128,128,8,1,471234,193,0.7283791899681091,patience,2.5684254121548944e-16,0.014820476454311171,0.30493411422479394,0.1854349484627016,0.029596270501745427
359,1.8611852077283384,295.2,,dit,vp,angle,64,6,0.001272423854819697,0.999,256,256,8,1,479426,188,0.7286417484283447,patience,9.6594843219367e-16,0.012969550430429244,0.27917778115925074,0.1797785631822108,0.030339748494355705
360,1.572092755364891,320.8,,dit,vp,angle,64,6,0.0027021647941716602,0.999,256,256,8,1,479426,203,0.7285104393959045,patience,9.361781231078287e-16,0.012826149682488408,0.2358139133047336,0.16849171504235547,0.050711230149903634
358,1.9644333120751727,545.9,,dit,edm,angle,64,6,0.00231844793640133,0.999,128,256,8,1,479426,183,0.820432722568512,patience,2.125150012568319e-16,0.0139048950645142,0.2946649968112759,0.1688518336554409,0.01890092311889219
362,1.517321793054203,271.9,,dit,vp,angle,64,6,0.0031409261638830027,0.999,256,256,8,1,479426,170,0.7285005450248718,patience,9.404363204936163e-16,0.01639677208942203,0.22759826895813043,0.17293133745685105,0.04453487445939636
364,21.829535638149878,80.9,,dit,edm,angle,64,6,0.0005386790654356343,0.999,128,64,8,1,467138,16,0.9902015924453735,patience,5.4116189326915625e-17,1.091476781907494,2.0359934566383266,1.3486961818773138,1.4680441093855536
357,1.9206176938372264,640.9,,dit,vp,pixel,64,6,0.001045708806148517,0.999,128,256,8,1,479426,230,0.7294902801513672,patience,1.030687010291053e-15,0.01931108229348788,0.28809265407558393,0.1839358801179989,0.027330831682533554
361,1.5531658138063507,395.7,,adm,edm,angle,48,5,0.0004692892574118533,0.999,128,64,4,,2822450,77,0.820993959903717,patience,2.535795327678751e-16,0.03750191633348532,0.23297487207095258,0.26434423173848304,0.04135529606844882
367,1.5682715687687485,265.7,,dit,vp,angle,64,6,0.0032351894731700737,0.999,256,256,8,1,479426,179,0.7277858257293701,patience,9.772903133464068e-16,0.014033243481673008,0.23524073531531228,0.1665721875236057,0.07867348637101935
368,2.141405613613763,316.1,,dit,vp,angle,64,6,0.002554515881380548,0.9995,256,256,8,1,479426,245,0.7290194630622864,patience,1.0491699969608182e-15,0.015232130693336732,0.32121084204206446,0.16949005335078662,0.04662925094236203
369,1.5037578704643082,290.2,,dit,vp,angle,64,6,0.002708212835185217,0.999,256,256,8,1,479426,177,0.7285393476486206,patience,9.39490244088557e-16,0.013202733498599795,0.22556368056964624,0.16467423716853702,0.04546683109988386
363,1.99854892044102,548.8,,dit,vp,angle,64,6,0.0010412711649757517,0.999,128,256,8,1,479426,192,0.7297561168670654,patience,1.0675226157565233e-15,0.02302692641449977,0.299782338066153,0.19586567951750142,0.03426177013715752
365,2.0814757959705372,445.1,,unet,ve,angle,48,4,0.001235480556723432,0.9995,128,128,,,2366354,123,0.7287336587905884,patience,2.3621633920104743e-16,0.04938655744940279,0.3122213693955806,0.3317871528778045,0.06744208893054643
373,1.9095950192889204,181.0,,conv,vp,angle,48,5,0.002877541965202056,0.999,256,256,,,224306,157,0.7307145595550537,patience,9.02177264681849e-16,0.05933400951185397,0.2719544832954897,0.3819190038577841,0.1481954548018088
370,1.963614069544614,373.5,,dit,vp,angle,64,6,0.0019722188969694475,0.9995,256,256,8,1,479426,238,0.7284994125366211,patience,1.0133416505032251e-15,0.009897736437198601,0.2945421104316921,0.1598053504741356,0.03033584392431387
372,1.530192586620974,285.9,,dit,vp,angle,64,6,0.0032894074401504103,0.999,256,256,8,1,479426,173,0.7273770570755005,patience,9.894458405621785e-16,0.011529165325081747,0.22952888799314608,0.15523520586773368,0.0503391209554684
377,48.81236558548787,92.1,,adm,vp,angle,48,5,0.0026867855385578295,0.999,256,128,4,,2834738,18,0.9598277807235718,patience,1.5659450784323187e-16,2.4406182792743936,1.0013280813357792,1.9693806968692558,2.422919221415729
371,1.866707804759684,486.5,,dit,ve,angle,64,6,0.0003240938959911842,0.9995,128,128,8,1,471234,340,0.7308089137077332,patience,2.4867335080433273e-16,0.022620589996767082,0.28000617071395256,0.20339331019264897,0.03500726796120275
374,1.5798981265422467,408.5,,adm,edm,angle,48,5,0.0004725804246348861,0.999,128,64,4,,2822450,87,0.821562647819519,patience,1.8896723010205654e-16,0.039777912698551576,0.236984718981337,0.3024197497903865,0.03711120738136354
375,1.556492904642328,270.4,,dit,vp,angle,64,6,0.0028889908640904595,0.999,256,256,8,1,479426,170,0.7282199263572693,patience,9.567945265980822e-16,0.012974337355829091,0.2334739356963492,0.16765706750239498,0.06105702957578001
376,1.7604916567518207,218.2,,dit,vp,angle,64,6,0.00329120915877796,0.99,256,128,8,1,471234,129,0.7273975014686584,patience,9.146610564662926e-16,0.016117757245323716,0.2640737485127731,0.1719231550136266,0.02739657972661471
366,8.717381973559448,882.8,,dit,vp,angle,64,6,0.0045232901748865064,0.9999,256,256,8,1,479426,600,0.7417766451835632,max_epochs,1.34676231251142e-15,0.04752090979448753,1.3076072960339171,0.25652616708937503,0.14725365855921013
381,19.31397065101198,57.2,,dit,edm,angle,64,6,0.0031475934101424454,0.999,256,256,8,1,479426,16,0.9912667870521545,patience,7.942713608768137e-17,0.9656985325505991,2.4676205575993944,1.2305838018257687,1.2661202810697634
378,1.9850813864433114,226.4,,conv,vp,angle,48,5,0.0012158855816402374,0.999,128,128,,,218162,103,0.7296201586723328,patience,9.542159913722706e-16,0.06311875429926661,0.27570453905639253,0.3970162772886623,0.1124942358613838
382,1.826882993852647,330.7,,dit,vp,angle,64,6,0.0032429140112799734,0.999,256,256,8,1,479426,207,0.7290192246437073,patience,9.971235256026531e-16,0.01435653882894461,0.27403244907789703,0.1666855075397895,0.04075860158228844
385,1.5986240211227751,303.3,,dit,vp,angle,64,6,0.0026968171554453443,0.999,256,256,8,1,479426,185,0.7284876108169556,patience,9.74003089262637e-16,0.013536129213801429,0.23979360316841625,0.165659780613486,0.047887114527202485
380,1.61974871139149,490.9,,adm,edm,angle,48,5,0.0004578930987149635,0.999,128,64,4,,2822450,99,0.8213697075843811,patience,2.0318742655601847e-16,0.03933556391947857,0.24296230670872349,0.31168125444166794,0.041366556659210595
384,1.5115087644088143,465.6,,adm,edm,angle,48,5,0.0005215155613150727,0.999,128,64,4,,2822450,95,0.820435106754303,patience,1.925375435069917e-16,0.03517131165731113,0.22672631466132215,0.2791853265521634,0.048506444905604205
387,5789.6159538853135,178.4,,mlp,vp,angle,512,3,0.004631661691594483,0.999,256,256,,,2036288,486,0.7522043585777283,patience,3.6124098393443514e-14,289.4807976942657,79.76837216551834,12.856120369203087,0.41800935893170293
386,1.4436272868718754,298.8,,dit,vp,angle,64,6,0.002238046051591068,0.999,256,256,8,1,479426,187,0.7278331518173218,patience,9.98825156319198e-16,0.010737020925059904,0.2165440930307813,0.1643698290870918,0.0368780954567378
379,5.267811418607633,708.0,,dit,vp,angle,64,6,0.0037702898432891677,0.9999,256,256,8,1,479426,586,0.7383809089660645,patience,1.4488481526584664e-15,0.06825784783673927,0.790171712791145,0.3541780523815026,0.04530938522593751
390,10.861485576649871,168.5,,adm,edm,angle,48,6,0.0016797562030308971,0.999,128,64,4,,3350066,20,0.9906699061393738,patience,1.2672851993295379e-16,0.5430742788324936,0.9930531835125772,0.7519014616397087,0.5434593990873777
